reward,id,parameter
0.9535263040074696,j1m1m,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9560475743221213,mAILG,"{'colsample_bytree': 0.6, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9568304226266395,uTlxp,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9583139332984085,rGbAx,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9448733823869994,P2hnK,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9519002106545233,yWCtm,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9580166513757277,rMldB,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9556383145752593,zLUNe,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9563876188624694,Ws8Vd,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9553561277991658,FnhGv,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9552351051594086,i59LJ,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9551980547329328,ptewY,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.956783348330501,fhA7H,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.952237831348046,ViZLR,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.955756803801421,ACfcH,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9535979894778844,pPyfs,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9570685859011453,N04Qd,"{'colsample_bytree': 0.6, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9589528333899919,XItl8,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9579044251650674,FidnT,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9553151527387402,SdPIR,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9546862175747485,iXwxD,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9579491124401678,GqYnp,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9561916748640311,C8VdH,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9560942149556947,j9CRV,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9556939004150149,NAfTH,"{'colsample_bytree': 0.6, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9549944809073093,a5nRV,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9565693643797275,el4Sz,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9547364846148003,JDpmi,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9519324525653602,I8Eho,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.957299124904457,to3j3,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9543634184215399,TmdnL,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9551961784941037,z9AUe,"{'colsample_bytree': 0.6, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9561828601003096,FdICW,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.957313151138919,PYzDd,"{'colsample_bytree': 0.6, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9574491110931455,OZcV1,"{'colsample_bytree': 0.6, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9567686689039745,JycBX,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9523744999071375,sr20S,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9583156479664477,nPkEy,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9535402826295776,VSQ6Q,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9581874503065013,BCKDn,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9551583545979806,MoOb6,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.954622125461589,Jvt7w,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9569908417205854,OMlVu,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9565094841889051,cjcNC,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9572603500628049,pmWUG,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9574907059718856,M9U43,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9531805633477708,XWPvl,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9559792356238619,HBoOc,"{'colsample_bytree': 0.6, 'gamma': 0.03, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9569279764063016,Xgwoh,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9506877765404749,bpv8q,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9568107554100367,yJFEl,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9597238125319189,Og4mo,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9548164812306924,zxZPo,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9553166519728112,ady14,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9552518312870635,hIvC4,"{'colsample_bytree': 0.6, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.955248846603007,YU6Gh,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9533888677097954,Hwu4v,"{'colsample_bytree': 0.6, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9525025274129998,tZrKg,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.959680948794553,lCbJ9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9532676754472869,wHD7V,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.953688775931336,E0xIG,"{'colsample_bytree': 0.6, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9571906699405,GCGr6,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9527149568529938,Ymb9w,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9580036846145864,a2v99,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9575052008778144,u79nF,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9567191284964014,egM6r,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9556810634650571,uZ3US,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9558054151051083,MSrCR,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9539949276795602,bubtj,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.956099932363137,Toip7,"{'colsample_bytree': 0.6, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9560865418909283,nPUPw,"{'colsample_bytree': 0.6, 'gamma': 0.3, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9573338398539498,AASXY,"{'colsample_bytree': 0.6, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9554043116158262,fgoZH,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9560679333397907,WnrSi,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9547353999547352,b6jMN,"{'colsample_bytree': 0.6, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9512819255032824,wpa6F,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9545488332119824,VVx4a,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9554837618125459,KHjfv,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9541291404210611,x47c2,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9558128668304782,HX1SN,"{'colsample_bytree': 0.6, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.952547936936407,KAa6g,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9522919558257043,o7Dtz,"{'colsample_bytree': 0.4, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9555670348684364,VzKcM,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.956611563528649,dCDrl,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9573175987618839,Dzr28,"{'colsample_bytree': 0.6, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9520735693238807,tf2IP,"{'colsample_bytree': 0.4, 'gamma': 0.03, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9546906562415323,P6YyW,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9593662725952983,m4LhO,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.955756803801421,kw7aP,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.957658746884167,pVscU,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9565346621820353,sJKNH,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9535852411080168,KD19I,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9547947478669373,ileqJ,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9532924909466975,ielAL,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9549873377552298,dGaeY,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.45, 'subsample': 0.95}"
0.9595504512689125,FtH05,"{'colsample_bytree': 0.8, 'gamma': 0.3, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9524581012609795,Q9K6j,"{'colsample_bytree': 0.4, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9595995019615511,deyYm,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 1e-05, 'subsample': 0.6}"
0.9572601926338937,e3nkz,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9584333548994671,qVIPU,"{'colsample_bytree': 0.8, 'gamma': 0.03, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.952053281390349,gmKlC,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.75, 'reg_lambda': 0.01, 'subsample': 0.95}"
0.9542367981329403,G4Pof,"{'colsample_bytree': 0.4, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 1e-05, 'subsample': 0.95}"
0.9532921216285635,zN33Z,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1.5, 'n_estimators': 2000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9557562121761087,VQSO1,"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.07, 'max_depth': 7, 'min_child_weight': 1.5, 'n_estimators': 1000, 'reg_alpha': 0.75, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9564573866762913,owytO,"{'colsample_bytree': 0.6, 'gamma': 0, 'learning_rate': 0.07, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 2000, 'reg_alpha': 1e-05, 'reg_lambda': 0.45, 'subsample': 0.6}"
0.9588576708190051,bAdau,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.03, 'max_depth': 7, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 1e-05, 'reg_lambda': 0.01, 'subsample': 0.6}"
0.9559209711691358,eiLf4,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 1000, 'reg_alpha': 0.01, 'reg_lambda': 0.45, 'subsample': 0.6}"
